bootstrap_draw,dimension,label,maximizing_layer,maximum_r,depth_gradient
4939,final_decision_continuous,Final decision,25,0.6091385021277644,0.8495726495726494
4939,confidence_continuous,Confidence,16,0.3775585168207555,0.6382905982905983
4940,comprehension_continuous,Comprehension,13,0.5555524965993325,-0.42905982905982903
4940,judgment_continuous,Judgment,4,0.6842376426340094,-0.11931623931623932
4940,evaluation_continuous,Evaluation,7,0.5997460006774276,-0.5411965811965811
4940,final_decision_continuous,Final decision,19,0.6241437196760307,0.6526495726495727
4940,confidence_continuous,Confidence,16,0.4656743730595441,0.6294017094017094
4941,comprehension_continuous,Comprehension,14,0.5040288188564976,-0.6396581196581196
4941,judgment_continuous,Judgment,5,0.6624227478208201,0.019487179487179485
4941,evaluation_continuous,Evaluation,7,0.5657524543854668,0.18017094017094015
4941,final_decision_continuous,Final decision,18,0.600224632124488,0.7688888888888888
4941,confidence_continuous,Confidence,16,0.39804669137719595,0.5979487179487181
4942,comprehension_continuous,Comprehension,14,0.4855162574985294,-0.3709401709401709
4942,judgment_continuous,Judgment,5,0.7276187170367711,0.32239316239316235
4942,evaluation_continuous,Evaluation,23,0.6181040502180362,0.40786324786324785
4942,final_decision_continuous,Final decision,25,0.6763769890544439,0.8516239316239315
4942,confidence_continuous,Confidence,23,0.3692344153988077,0.874188034188034
4943,comprehension_continuous,Comprehension,14,0.5102213528108972,-0.1692307692307692
4943,judgment_continuous,Judgment,4,0.6781509235334583,-0.558974358974359
4943,evaluation_continuous,Evaluation,12,0.5875197106882679,0.22529914529914527
4943,final_decision_continuous,Final decision,16,0.6366530281639714,0.5302564102564101
4943,confidence_continuous,Confidence,16,0.4968613236947108,0.8632478632478632
4944,comprehension_continuous,Comprehension,14,0.4355088542644437,-0.4817094017094017
4944,judgment_continuous,Judgment,5,0.6464575400579199,0.045470085470085464
4944,evaluation_continuous,Evaluation,12,0.544429505359412,0.3586324786324786
4944,final_decision_continuous,Final decision,23,0.6303728597296413,0.8543589743589743
4944,confidence_continuous,Confidence,16,0.37559523447013204,0.5924786324786324
4945,comprehension_continuous,Comprehension,13,0.463807919681352,-0.44136752136752133
4945,judgment_continuous,Judgment,4,0.7119255826804138,-0.3292307692307692
4945,evaluation_continuous,Evaluation,12,0.6274780375272972,0.20820512820512818
4945,final_decision_continuous,Final decision,23,0.5656653620268923,0.6512820512820512
4945,confidence_continuous,Confidence,16,0.40192740225539564,0.5555555555555555
4946,comprehension_continuous,Comprehension,2,0.516243408531874,-0.7128205128205128
4946,judgment_continuous,Judgment,16,0.6632696086581069,-0.11179487179487178
4946,evaluation_continuous,Evaluation,7,0.581763653893086,0.3305982905982906
4946,final_decision_continuous,Final decision,25,0.6261565877388697,0.7907692307692307
4946,confidence_continuous,Confidence,16,0.5099738797619877,0.8611965811965812
4947,comprehension_continuous,Comprehension,13,0.4577929524493187,-0.40717948717948715
4947,judgment_continuous,Judgment,4,0.6470403561111336,-0.2205128205128205
4947,evaluation_continuous,Evaluation,7,0.5731232044488722,0.22598290598290596
4947,final_decision_continuous,Final decision,23,0.5829936242669228,0.7388034188034187
4947,confidence_continuous,Confidence,16,0.41754891923761295,0.7524786324786324
4948,comprehension_continuous,Comprehension,13,0.45289979579535217,0.18905982905982904
4948,judgment_continuous,Judgment,13,0.6897174376936588,0.09675213675213674
4948,evaluation_continuous,Evaluation,8,0.5686786559242812,0.18427350427350422
4948,final_decision_continuous,Final decision,25,0.6160093280333014,0.8817094017094015
4948,confidence_continuous,Confidence,16,0.43504299423881965,0.6458119658119658
4949,comprehension_continuous,Comprehension,14,0.5662423136833413,-0.0037606837606837602
4949,judgment_continuous,Judgment,2,0.6741819117857158,-0.20205128205128203
4949,evaluation_continuous,Evaluation,11,0.5881459827120633,-0.06188034188034188
4949,final_decision_continuous,Final decision,16,0.6136757313011113,0.6991452991452991
4949,confidence_continuous,Confidence,16,0.397926442980419,0.7866666666666666
4950,comprehension_continuous,Comprehension,14,0.47494133032819347,0.44752136752136745
4950,judgment_continuous,Judgment,4,0.6491828384457967,-0.20341880341880342
4950,evaluation_continuous,Evaluation,9,0.622392031283699,0.07076923076923076
4950,final_decision_continuous,Final decision,21,0.5918866338402787,0.8304273504273504
4950,confidence_continuous,Confidence,16,0.3321947987070343,0.576068376068376
4951,comprehension_continuous,Comprehension,13,0.49426604678249836,-0.7367521367521367
4951,judgment_continuous,Judgment,2,0.7007193479545771,-0.0003418803418803419
4951,evaluation_continuous,Evaluation,6,0.5695740138962363,0.11384615384615385
4951,final_decision_continuous,Final decision,16,0.6382508941903566,0.6642735042735042
4951,confidence_continuous,Confidence,16,0.4557118840774613,0.7114529914529912
4952,comprehension_continuous,Comprehension,14,0.5265768688328393,-0.612991452991453
4952,judgment_continuous,Judgment,14,0.697143478594136,0.14461538461538462
4952,evaluation_continuous,Evaluation,12,0.6093983507609153,0.5439316239316239
4952,final_decision_continuous,Final decision,18,0.6131583123659458,0.749059829059829
4952,confidence_continuous,Confidence,16,0.38785245376657423,0.7976068376068376
4953,comprehension_continuous,Comprehension,14,0.6255437797174235,-0.24786324786324784
4953,judgment_continuous,Judgment,14,0.7406462808266034,0.14393162393162393
4953,evaluation_continuous,Evaluation,12,0.6281360998679767,0.3121367521367521
4953,final_decision_continuous,Final decision,23,0.7059482134190578,0.8509401709401709
4953,confidence_continuous,Confidence,16,0.4374908606065853,0.6444444444444445
4954,comprehension_continuous,Comprehension,13,0.5879730947679539,-0.17059829059829057
4954,judgment_continuous,Judgment,16,0.6859665661362873,0.055726495726495726
4954,evaluation_continuous,Evaluation,12,0.5460095678203526,0.26427350427350427
4954,final_decision_continuous,Final decision,25,0.6629428343780797,0.9008547008547008
4954,confidence_continuous,Confidence,16,0.4001074908416551,0.7668376068376067
4955,comprehension_continuous,Comprehension,2,0.58246699616733,-0.5945299145299144
4955,judgment_continuous,Judgment,4,0.7103438293669972,-0.3305982905982906
4955,evaluation_continuous,Evaluation,7,0.5971079451186008,0.1917948717948718
4955,final_decision_continuous,Final decision,5,0.6673771297927766,0.40307692307692305
4955,confidence_continuous,Confidence,16,0.378590412892115,0.7374358974358974
4956,comprehension_continuous,Comprehension,14,0.5363057858148064,-0.39829059829059826
4956,judgment_continuous,Judgment,13,0.7040170379515222,-0.1829059829059829
4956,evaluation_continuous,Evaluation,13,0.5871078443001135,0.388034188034188
4956,final_decision_continuous,Final decision,19,0.6441787705512843,0.8495726495726494
4956,confidence_continuous,Confidence,23,0.4143316594527305,0.7367521367521367
4957,comprehension_continuous,Comprehension,13,0.5625020442179457,-0.12205128205128205
4957,judgment_continuous,Judgment,5,0.6715748850452224,-0.2772649572649572
4957,evaluation_continuous,Evaluation,7,0.576109718943032,0.3094017094017094
4957,final_decision_continuous,Final decision,21,0.6312161625915029,0.6505982905982907
4957,confidence_continuous,Confidence,16,0.41335138343048644,0.8721367521367521
4958,comprehension_continuous,Comprehension,14,0.54491054425394,-0.3305982905982906
4958,judgment_continuous,Judgment,14,0.6676119122006523,0.02358974358974359
4958,evaluation_continuous,Evaluation,12,0.5967750308001206,0.20683760683760682
4958,final_decision_continuous,Final decision,18,0.6301968367459354,0.6444444444444445
4958,confidence_continuous,Confidence,16,0.45546862808049743,0.8167521367521368
4959,comprehension_continuous,Comprehension,15,0.5470530171721405,0.6225641025641024
4959,judgment_continuous,Judgment,2,0.6799781922308986,-0.10769230769230768
4959,evaluation_continuous,Evaluation,12,0.6502778474002641,0.10153846153846154
4959,final_decision_continuous,Final decision,24,0.634600571884703,0.5938461538461539
4959,confidence_continuous,Confidence,16,0.4200363033835972,0.7716239316239316
4960,comprehension_continuous,Comprehension,13,0.502511130393235,-0.46119658119658113
4960,judgment_continuous,Judgment,16,0.6706584709357086,0.3305982905982906
4960,evaluation_continuous,Evaluation,12,0.5912655836928455,0.212991452991453
4960,final_decision_continuous,Final decision,25,0.6169108230663329,0.6307692307692306
4960,confidence_continuous,Confidence,16,0.45749361721457704,0.6519658119658119
4961,comprehension_continuous,Comprehension,13,0.4843434531559444,-0.2909401709401709
4961,judgment_continuous,Judgment,14,0.6821956309618427,-0.20205128205128203
4961,evaluation_continuous,Evaluation,12,0.597852587371571,0.28136752136752136
4961,final_decision_continuous,Final decision,23,0.6217932412980584,0.5747008547008546
4961,confidence_continuous,Confidence,16,0.4171210365434705,0.6478632478632478
4962,comprehension_continuous,Comprehension,16,0.5465635451841468,-0.28888888888888886
4962,judgment_continuous,Judgment,14,0.7247259876985159,-0.2075213675213675
4962,evaluation_continuous,Evaluation,7,0.5903825695648206,0.21504273504273502
4962,final_decision_continuous,Final decision,16,0.7041091590323083,0.6437606837606837
4962,confidence_continuous,Confidence,16,0.48248324074785676,0.844102564102564
4963,comprehension_continuous,Comprehension,14,0.5272027952576678,-0.29299145299145296
4963,judgment_continuous,Judgment,5,0.7200376416494831,0.2553846153846154
4963,evaluation_continuous,Evaluation,7,0.5906186991628014,0.3463247863247863
4963,final_decision_continuous,Final decision,24,0.6837403843066403,0.8153846153846154
4963,confidence_continuous,Confidence,23,0.357701090466567,0.7832478632478632
4964,comprehension_continuous,Comprehension,14,0.5092147845666839,-0.5917948717948718
4964,judgment_continuous,Judgment,14,0.7041608471208991,0.3463247863247863
4964,evaluation_continuous,Evaluation,7,0.5540766323858726,0.1268376068376068
4964,final_decision_continuous,Final decision,24,0.625444549635533,0.9029059829059828
4964,confidence_continuous,Confidence,16,0.4929456339559513,0.7429059829059829
4965,comprehension_continuous,Comprehension,13,0.491674527346483,-0.23555555555555555
4965,judgment_continuous,Judgment,4,0.6428592706405993,-0.07008547008547007
4965,evaluation_continuous,Evaluation,13,0.5702002769097513,-0.0030769230769230765
4965,final_decision_continuous,Final decision,20,0.6085905858830399,0.7360683760683759
4965,confidence_continuous,Confidence,23,0.4452564254034811,0.859145299145299
4966,comprehension_continuous,Comprehension,16,0.5823227266212311,-0.5158974358974359
4966,judgment_continuous,Judgment,5,0.7172865095445967,-0.35521367521367525
4966,evaluation_continuous,Evaluation,6,0.6013938600560514,-0.042735042735042736
4966,final_decision_continuous,Final decision,21,0.6507460392713367,0.481025641025641
4966,confidence_continuous,Confidence,16,0.49631586702576175,0.868034188034188
4967,comprehension_continuous,Comprehension,14,0.5052572567744026,-0.35931623931623924
4967,judgment_continuous,Judgment,4,0.7034456302685826,-0.043418803418803414
4967,evaluation_continuous,Evaluation,9,0.596690121567238,0.07350427350427349
4967,final_decision_continuous,Final decision,21,0.6321200449191227,0.6560683760683761
4967,confidence_continuous,Confidence,22,0.46295447453925404,0.8728205128205128
4968,comprehension_continuous,Comprehension,13,0.47477512797640836,0.2321367521367521
4968,judgment_continuous,Judgment,4,0.6797922621075205,0.05914529914529914
4968,evaluation_continuous,Evaluation,12,0.6298146349236189,0.305982905982906
4968,final_decision_continuous,Final decision,18,0.6245050162405212,0.788034188034188
4968,confidence_continuous,Confidence,16,0.47385189408062944,0.8543589743589743
4969,comprehension_continuous,Comprehension,2,0.42291524725088336,-0.14393162393162393
4969,judgment_continuous,Judgment,14,0.6236425503710231,0.10837606837606836
4969,evaluation_continuous,Evaluation,14,0.6161106489368033,0.20205128205128203
4969,final_decision_continuous,Final decision,23,0.5492335967632649,0.3381196581196581
4969,confidence_continuous,Confidence,23,0.31361661398090035,0.6492307692307692
4970,comprehension_continuous,Comprehension,13,0.4967107556276956,-0.2505982905982906
4970,judgment_continuous,Judgment,4,0.71047075631517,-0.1029059829059829
4970,evaluation_continuous,Evaluation,12,0.595688475701775,0.14051282051282052
4970,final_decision_continuous,Final decision,21,0.648556079293204,0.718974358974359
4970,confidence_continuous,Confidence,16,0.5056040429034445,0.8598290598290598
4971,comprehension_continuous,Comprehension,14,0.5441710089091127,-0.30529914529914526
4971,judgment_continuous,Judgment,14,0.6814512795710015,0.03521367521367521
4971,evaluation_continuous,Evaluation,9,0.5985058286340836,0.228034188034188
4971,final_decision_continuous,Final decision,21,0.6182650749878067,0.8605128205128205
4971,confidence_continuous,Confidence,20,0.37499775727645934,0.7873504273504273
4972,comprehension_continuous,Comprehension,13,0.545036013044892,0.03111111111111111
4972,judgment_continuous,Judgment,14,0.6762839776277558,0.10427350427350426
4972,evaluation_continuous,Evaluation,7,0.6099199834707817,-0.04752136752136752
4972,final_decision_continuous,Final decision,19,0.6350235719130252,0.865982905982906
4972,confidence_continuous,Confidence,16,0.48047572565015173,0.481025641025641
4973,comprehension_continuous,Comprehension,14,0.5334919692764228,0.42085470085470084
4973,judgment_continuous,Judgment,2,0.6750395617328,-0.0823931623931624
4973,evaluation_continuous,Evaluation,7,0.5883221076350097,0.29025641025641025
4973,final_decision_continuous,Final decision,24,0.6250505986840343,0.7011965811965812
4973,confidence_continuous,Confidence,23,0.409580829421841,0.8297435897435896
4974,comprehension_continuous,Comprehension,14,0.44544598656707696,0.23487179487179485
4974,judgment_continuous,Judgment,18,0.6473377554813131,0.5193162393162393
4974,evaluation_continuous,Evaluation,9,0.5820068422363242,0.1699145299145299
4974,final_decision_continuous,Final decision,21,0.6190160304562474,0.757948717948718
4974,confidence_continuous,Confidence,16,0.4631665523533536,0.84
4975,comprehension_continuous,Comprehension,14,0.49276782003862557,-0.1863247863247863
